competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2024,16,2024-07-11,19:30,Palmeiras,Atlético-GO,3,1,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-07-11,20:00,Flamengo,Fortaleza,1,2,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-07-11,20:02,Criciúma,Fluminense,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-07-11,21:30,Atlético-MG,São Paulo,2,1,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-07-11,21:30,Vitória,Botafogo,0,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-09-05,20:00,Cuiabá,Juventude,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,16,2024-09-25,19:01,Bragantino,Internacional,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-13,16:00,Cruzeiro,Bragantino,2,1,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-13,16:02,Bahia,Cuiabá,1,2,,,Cuiabá,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-16,19:01,Juventude,Atlético-MG,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-16,21:01,Corinthians,Criciúma,2,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-17,18:59,Atlético-GO,Vasco,0,1,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-17,20:02,São Paulo,Grêmio,1,0,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-17,21:30,Botafogo,Palmeiras,1,0,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-07-17,21:31,Fortaleza,Vitória,3,1,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-10-22,19:29,Fluminense,Athletico-PR,1,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,17,2024-10-30,19:01,Internacional,Flamengo,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-20,16:01,Flamengo,Criciúma,2,1,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-20,18:30,Botafogo,Internacional,1,0,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-20,21:00,Palmeiras,Cruzeiro,2,0,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,11:00,Grêmio,Vitória,2,0,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,16:00,Atlético-MG,Vasco,2,0,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,16:02,Bahia,Corinthians,0,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,18:30,Fortaleza,Atlético-GO,3,1,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,18:31,Bragantino,Athletico-PR,1,0,,,Bragantino,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,18:31,Juventude,São Paulo,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,18,2024-07-21,20:00,Cuiabá,Fluminense,0,1,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-24,19:02,Cruzeiro,Juventude,2,0,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-24,19:34,São Paulo,Botafogo,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-24,20:00,Vitória,Flamengo,1,2,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-24,21:30,Atlético-GO,Bahia,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-24,21:30,Fluminense,Palmeiras,1,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-07-25,20:00,Corinthians,Grêmio,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-08-28,19:33,Criciúma,Bragantino,1,0,,,Criciúma,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-09-11,19:29,Internacional,Fortaleza,2,1,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-10-24,19:01,Vasco,Cuiabá,1,0,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,19,2024-11-16,18:30,Athletico-PR,Atlético-MG,1,0,,,Athletico-PR,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-27,18:59,Palmeiras,Vitória,0,2,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-27,19:00,Juventude,Criciúma,1,2,,,Criciúma,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-27,20:01,Bahia,Internacional,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-27,21:30,Botafogo,Cruzeiro,0,3,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-27,21:30,Fortaleza,São Paulo,1,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-28,11:02,Bragantino,Fluminense,0,1,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-28,16:00,Flamengo,Atlético-GO,2,0,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-28,19:00,Atlético-MG,Corinthians,2,1,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-28,19:00,Cuiabá,Athletico-PR,1,2,,,Athletico-PR,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,20,2024-07-28,19:00,Grêmio,Vasco,1,0,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-03,16:01,Vitória,Cuiabá,1,0,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-03,19:01,Vasco,Bragantino,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-03,20:00,Atlético-GO,Botafogo,1,4,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-03,20:02,Criciúma,Atlético-MG,2,1,,,Criciúma,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-03,21:34,São Paulo,Flamengo,1,0,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-04,16:00,Athletico-PR,Grêmio,0,2,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-04,16:00,Corinthians,Juventude,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-04,16:00,Fluminense,Bahia,1,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-04,17:00,Internacional,Palmeiras,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,21,2024-08-05,21:02,Cruzeiro,Fortaleza,1,2,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-10,16:02,Fortaleza,Criciúma,1,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-10,19:01,Cuiabá,Grêmio,1,3,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-10,21:30,Corinthians,Bragantino,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-10,21:30,Cruzeiro,Atlético-MG,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-10,21:33,Vasco,Fluminense,2,0,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-11,11:02,Juventude,Botafogo,3,2,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-11,16:00,Flamengo,Palmeiras,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-11,16:00,São Paulo,Atlético-GO,1,0,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-11,16:01,Bahia,Vitória,2,0,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,22,2024-08-11,19:00,Internacional,Athletico-PR,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-17,16:00,Grêmio,Bahia,0,2,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-17,16:01,Atlético-MG,Cuiabá,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-17,18:30,Bragantino,Fortaleza,1,2,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-17,21:00,Fluminense,Corinthians,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-18,16:00,Atlético-GO,Internacional,1,0,,,Atlético-GO,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-18,16:00,Palmeiras,São Paulo,2,1,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-18,16:02,Criciúma,Vasco,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-18,18:31,Athletico-PR,Juventude,1,2,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-18,18:32,Botafogo,Flamengo,4,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,23,2024-08-19,20:02,Vitória,Cruzeiro,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
