competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2025,13,2025-10-08,22:00,Mirassol,Fluminense,2,1,,,HOME,,,11,9,,,,,5,5,3,4,0,0,47,53,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,13,2025-11-15,21:00,Santos,Palmeiras,1,0,,,HOME,,,17,13,,,,,8,5,1,1,0,0,55,45,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-16,20:00,Palmeiras,Mirassol,1,1,,,DRAW,,,18,1,,,,,7,3,1,3,0,0,50,50,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-16,20:30,Ceará,Corinthians,0,1,,,AWAY,,,14,5,,,,,7,3,3,2,0,0,37,63,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-16,21:00,Santos,Flamengo,1,0,,,HOME,,,8,9,,,,,3,8,2,3,0,0,26,74,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-16,22:30,Botafogo,Vitória,0,0,,,DRAW,,,22,7,,,,,6,5,1,5,0,0,66,34,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-16,22:30,Red Bull Bragantino,São Paulo,2,2,,,DRAW,,,18,13,,,,,6,4,3,0,0,0,46,54,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-17,20:30,Fluminense,Cruzeiro,0,2,,,AWAY,,,25,8,,,,,7,2,1,2,0,0,67,33,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-07-29,21:30,Grêmio,Fortaleza,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-08-20,20:00,Juventude,Vasco da Gama,2,0,,,HOME,,,10,14,,,,,1,5,2,1,0,0,,,Sofascore via leoruy-code/estatisticas,https://github.com/leoruy-code/estatisticas/blob/main/data/matches.csv,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,MEDIUM
Brasileirão Série A,2025,14,2025-10-08,20:00,Atlético-MG,Sport,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,14,2025-10-22,20:00,Bahia,Internacional,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-19,17:00,Fortaleza,Bahia,1,1,,,DRAW,,,11,15,,,,,9,3,5,3,0,0,30,70,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-19,18:30,Vasco da Gama,Grêmio,1,1,,,DRAW,,,27,8,,,,,12,2,2,3,0,0,64,36,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-19,19:30,Mirassol,Santos,3,0,,,HOME,,,16,8,,,,,9,2,1,1,1,0,45,55,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-19,22:00,São Paulo,Corinthians,2,0,,,HOME,,,14,9,,,,,6,5,2,2,0,0,53,47,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,12:00,Internacional,Ceará,1,0,,,HOME,,,9,12,,,,,7,5,1,2,0,0,47,53,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,17:00,Cruzeiro,Juventude,4,0,,,HOME,,,12,4,,,,,8,3,1,2,0,0,48,52,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,17:00,Vitória,Red Bull Bragantino,1,0,,,HOME,,,7,16,,,,,2,5,3,2,0,0,35,65,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,18:30,Palmeiras,Atlético-MG,3,2,,,HOME,,,16,6,,,,,9,0,2,3,0,0,60,40,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,18:30,Sport,Botafogo,0,1,,,AWAY,,,12,13,,,,,6,4,1,2,0,0,42,58,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,15,2025-07-20,20:30,Flamengo,Fluminense,1,0,,,HOME,,,9,6,,,,,8,3,3,1,0,0,68,32,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,20:00,Ceará,Mirassol,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,20:00,Fluminense,Palmeiras,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,20:30,Corinthians,Cruzeiro,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,22:30,Red Bull Bragantino,Flamengo,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,22:30,Santos,Internacional,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-23,22:30,Vitória,Sport,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-07-24,20:00,Juventude,São Paulo,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-09-24,20:30,Grêmio,Botafogo,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-09-24,20:30,Vasco da Gama,Bahia,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,16,2025-11-12,20:30,Atlético-MG,Fortaleza,3,3,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-26,19:30,Botafogo,Corinthians,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-26,19:30,Fortaleza,Red Bull Bragantino,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-26,19:30,Mirassol,Vitória,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-26,19:30,Sport,Santos,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-26,22:00,Palmeiras,Grêmio,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-27,17:00,Cruzeiro,Ceará,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-27,17:00,São Paulo,Fluminense,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-27,19:30,Bahia,Juventude,3,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-27,19:30,Internacional,Vasco da Gama,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,17,2025-07-27,21:30,Flamengo,Atlético-MG,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-02,17:00,Sport,Bahia,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-02,19:30,Mirassol,Vasco da Gama,3,2,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-02,22:00,Fluminense,Grêmio,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,17:00,Botafogo,Cruzeiro,0,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,17:00,Corinthians,Fortaleza,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,19:30,Atlético-MG,Red Bull Bragantino,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,19:30,Ceará,Flamengo,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,20:30,Vitória,Palmeiras,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-03,21:30,Internacional,São Paulo,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,18,2025-08-04,21:00,Santos,Juventude,3,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-09,19:30,Flamengo,Mirassol,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-09,19:30,Red Bull Bragantino,Internacional,1,3,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-09,19:30,São Paulo,Vitória,2,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-09,21:30,Fortaleza,Botafogo,0,5,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-09,22:00,Bahia,Fluminense,3,3,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-10,17:00,Palmeiras,Ceará,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-10,17:00,Vasco da Gama,Atlético-MG,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-10,19:30,Cruzeiro,Santos,1,2,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-10,21:30,Grêmio,Sport,0,1,,,AWAY,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,19,2025-08-11,21:00,Juventude,Corinthians,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,20,2025-08-16,17:00,Ceará,Red Bull Bragantino,1,0,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,20,2025-08-16,17:00,Fluminense,Fortaleza,2,1,,,HOME,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
Brasileirão Série A,2025,20,2025-08-16,19:30,Sport,São Paulo,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF + fontes públicas de resultados 2025,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2025/1779?documento=Regulamento,https://raw.githubusercontent.com/marcioklipper/brasileirao-bot/main/brasileirao_2025_completo.csv,2026-09-09T16:47:00-03:00,HIGH
